Username,PanelID,Date,Start,End,FeedPanelEnd,FeedTime,Duration,Size,ProcessSide,Area,HoleCount,GrooveCount,MillCount,WorkArea,PositioningEnd,PositioningTime
,GAV00042215A,2025/04/30,19:50:04,19:50:28,19:50:07,1.622,21.278,671.44 x 115.15 x 15.3,XY1,.077,10,0,0,Default,19:50:05,.936
,GAV00042211A,2025/04/30,19:50:36,19:51:00,19:50:39,1.934,20.904,671.44 x 115.15 x 15.3,XY1,.077,10,0,0,Default,19:50:37,.952
,GAV00042215A,2025/04/30,19:51:08,19:51:32,19:51:11,2.184,21.154,671.44 x 115.15 x 15.3,XY1,.077,10,0,0,Default,19:51:09,1.061
,GAV00042219A,2025/04/30,19:51:38,19:52:01,19:51:40,.998,20.857,671.06 x 115.15 x 15.3,XY1,.077,10,0,0,Default,19:51:39,.936
,GAV00042217A,2025/04/30,19:52:11,19:52:36,19:52:14,2.246,21.778,671.06 x 115.15 x 15.3,XY1,.077,10,0,0,Default,19:52:12,1.061
,GAV00042219A,2025/04/30,19:52:43,19:53:06,19:52:45,.998,21.466,671.06 x 115.15 x 15.3,XY1,.077,10,0,0,Default,19:52:44,.936
,GAV00042220A,2025/04/30,19:53:14,19:53:37,19:53:16,1.622,21.169,671.06 x 115.15 x 15.3,XY1,.077,10,0,0,Default,19:53:15,.936
,DIV00003639A,2025/04/30,19:57:18,19:57:46,19:57:26,7.051,19.594,572.5 x 102 x 18.3,XY1,.058,9,0,0,Default,19:57:19,1.498
,ROD00004839A,2025/04/30,20:12:22,20:12:38,20:12:25,1.622,12.667,544.5 x 80 x 18.3,XY1,.044,4,0,0,Default,20:12:23,1.186
,ROD00004839A,2025/04/30,20:15:17,20:15:31,20:15:18,.624,12.542,544.5 x 80 x 18.3,XY1,.044,4,0,0,Default,20:15:18,.952
,ROD00004839A,2025/04/30,20:15:37,20:15:56,20:15:39,.998,17.035,544.5 x 80 x 18.3,XY1,.044,4,0,0,Default,20:15:38,.936
,ROD00004839A,2025/04/30,20:16:15,20:16:29,20:16:17,.749,12.792,544.5 x 80 x 18.3,XY1,.044,4,0,0,Default,20:16:16,.936
,GAV00041867A,2025/04/30,20:16:48,20:17:25,20:16:50,1.560,34.398,390 x 92.75 x 18.3,XY1,.036,4,3,0,Default,20:16:49,1.123
,TRA00018399A,2025/04/30,20:18:24,20:18:40,20:18:30,3.806,10.608,633 x 70 x 18.3,XY1,.044,2,0,0,Default,20:18:26,1.373
,ROD00004839A,2025/04/30,20:18:47,20:19:06,20:18:50,1.560,15.850,544.5 x 80 x 18.3,XY1,.044,4,0,0,Default,20:18:48,.686
,TRA00018545A,2025/04/30,20:19:14,20:19:25,20:19:15,.749,9.859,426 x 70 x 18.3,XY1,.030,2,0,0,Default,20:19:14,.827
,ROD00004839A,2025/04/30,20:19:32,20:19:46,20:19:33,.874,12.605,544.5 x 80 x 18.3,XY1,.044,4,0,0,Default,20:19:32,.811
,ROD00004839A,2025/04/30,20:19:52,20:20:06,20:19:54,1.310,12.542,544.5 x 80 x 18.3,XY1,.044,4,0,0,Default,20:19:53,.827
,ROD00004839A,2025/04/30,20:20:12,20:20:27,20:20:14,.998,12.542,544.5 x 80 x 18.3,XY1,.044,4,0,0,Default,20:20:13,.936
,TRA00018566A,2025/04/30,20:20:33,20:20:51,20:20:38,3.619,13.728,843.5 x 70 x 18.3,XY1,.059,2,0,0,Default,20:20:34,.936
,TRA00018565A,2025/04/30,20:21:06,20:21:21,20:21:10,2.746,10.670,843.5 x 70 x 18.3,XY1,.059,2,0,0,Default,20:21:07,.811
,TRA00018563A,2025/04/30,20:21:27,20:21:42,20:21:31,2.808,10.858,843.5 x 70 x 18.3,XY1,.059,2,0,0,Default,20:21:28,.936
,TRA00018547A,2025/04/30,20:21:48,20:22:09,20:21:57,8.362,11.372,982.5 x 70 x 18.3,XY1,.069,2,0,0,Default,20:21:49,.874
,BAS00019581A,2025/04/30,20:25:30,20:26:05,20:25:50,19.282,14.914,569 x 319 x 15.3,XY1,.182,0,1,0,Default,20:25:31,.686
,BAS00019581A,2025/04/30,20:27:13,20:27:27,20:27:15,1.061,12.230,569 x 319 x 15.3,XY1,.182,0,1,0,Default,20:27:14,1.123
,BAS00019054A,2025/04/30,20:28:16,20:28:47,20:28:31,13.541,15.725,853 x 574 x 15.3,XY1,.490,0,1,0,Default,20:28:18,1.498
,TRA00018617A,2025/04/30,20:31:45,20:32:02,20:31:50,3.120,11.606,481.5 x 70 x 15.3,XY1,.034,6,0,0,Default,20:31:47,1.934
,GAV00041858A,2025/04/30,20:32:07,20:32:26,20:32:09,.998,16.349,377 x 68.25 x 18.3,XY1,.026,6,0,0,Default,20:32:08,.936
,TRA00018546A,2025/04/30,20:32:31,20:32:43,20:32:33,1.560,9.797,426 x 70 x 18.3,XY1,.030,2,0,0,Default,20:32:31,.811
,TRA00018553A,2025/04/30,20:32:54,20:33:11,20:33:00,5.117,10.171,533 x 70 x 18.3,XY1,.037,2,0,0,Default,20:32:55,.936
,GAV00041859A,2025/04/30,20:33:27,20:33:47,20:33:29,1.810,17.800,377 x 68.25 x 18.3,XY1,.026,8,0,0,Default,20:33:28,1.061
,TRA00018560A,2025/04/30,20:33:54,20:34:08,20:33:57,2.122,11.123,843 x 70 x 18.3,XY1,.059,2,0,0,Default,20:33:55,.998
,TRA00018564A,2025/04/30,20:34:15,20:34:28,20:34:17,1.747,11.045,843.5 x 70 x 18.3,XY1,.059,2,0,0,Default,20:34:15,.827
,TRA00018562A,2025/04/30,20:34:35,20:34:50,20:34:39,2.621,10.920,844 x 70 x 18.3,XY1,.059,2,0,0,Default,20:34:36,.811
,TRA00018669A,2025/04/30,20:35:00,20:35:17,20:35:04,2.621,13.229,961 x 70 x 18.3,XY1,.067,2,0,0,Default,20:35:01,.936
,TRA00018561A,2025/04/30,20:35:25,20:35:39,20:35:28,2.621,11.107,844 x 70 x 18.3,XY1,.059,2,0,0,Default,20:35:26,1.076
,TRA00018550A,2025/04/30,20:35:47,20:36:08,20:35:56,7.862,11.794,963 x 70 x 18.3,XY1,.067,2,0,0,Default,20:35:48,.811
,TRA00018555A,2025/04/30,20:36:17,20:36:40,20:36:22,4.618,17.784,963 x 70 x 18.3,XY1,.067,2,0,0,Default,20:36:18,.811
,GAV00041864A,2025/04/30,20:37:24,20:37:43,20:37:26,1.248,17.347,377 x 68.25 x 18.3,XY1,.026,8,0,0,Default,20:37:25,1.123
,TRA00018559A,2025/04/30,20:37:51,20:38:06,20:37:55,2.246,11.107,843 x 70 x 18.3,XY1,.059,2,0,0,Default,20:37:52,.998
,TRA00018543A,2025/04/30,20:38:13,20:38:26,20:38:15,1.123,10.670,773 x 70 x 18.3,XY1,.054,2,0,0,Default,20:38:14,.952
,ROD00004836A,2025/04/30,20:38:43,20:38:59,20:38:47,2.371,12.230,1112 x 80 x 18.3,XY1,.089,8,0,0,Default,20:38:44,.936
,AFA00004194A,2025/04/30,20:40:29,20:40:44,20:40:32,1.435,11.918,350 x 50 x 15.3,XY1,.018,2,0,0,Default,20:40:30,1.248
,AFA00004195A,2025/04/30,20:40:48,20:41:03,20:40:51,2.059,11.794,350 x 50 x 15.3,XY1,.018,2,0,0,Default,20:40:49,.811
,AFA00004194A,2025/04/30,20:41:07,20:41:21,20:41:09,1.373,11.809,350 x 50 x 15.3,XY1,.018,2,0,0,Default,20:41:08,.827
,GAV00041924A,2025/04/30,20:41:41,20:42:16,20:41:44,2.059,32.573,207 x 95.5 x 15.3,XY1,.020,8,0,0,Default,20:41:42,.936
,GAV00041929A,2025/04/30,20:42:32,20:43:07,20:42:35,1.435,32.448,207 x 95.5 x 15.3,XY1,.020,8,0,0,Default,20:42:34,1.123
,GAV00041925A,2025/04/30,20:43:17,20:43:48,20:43:19,1.061,28.642,207 x 95.5 x 15.3,XY1,.020,6,0,0,Default,20:43:18,1.061
,GAV00041935A,2025/04/30,20:43:54,20:44:25,20:43:56,1.186,28.954,207 x 95.5 x 15.3,XY1,.020,6,0,0,Default,20:43:55,.936
,GAV00041930A,2025/04/30,20:44:29,20:45:01,20:44:32,1.997,28.891,207 x 95.5 x 15.3,XY1,.020,6,0,0,Default,20:44:30,.811
,TRA00018424A,2025/04/30,20:45:06,20:45:22,20:45:09,1.435,13.104,239 x 70 x 15.3,XY1,.017,6,0,0,Default,20:45:07,.811
,GAV00041861A,2025/04/30,20:45:38,20:46:13,20:45:40,.998,33.072,390 x 92.75 x 18.3,XY1,.036,4,3,0,Default,20:45:39,.936
,GAV00041866A,2025/04/30,20:47:09,20:47:45,20:47:12,1.123,33.072,390 x 92.75 x 18.3,XY1,.036,4,3,0,Default,20:47:10,1.061
,ROD00004836A,2025/04/30,20:49:30,20:49:47,20:49:35,4.618,12.230,1112 x 80 x 18.3,XY1,.089,8,0,0,Default,20:49:31,1.014
,ROD00004836A,2025/04/30,20:49:54,20:50:09,20:49:57,1.560,12.230,1112 x 80 x 18.3,XY1,.089,8,0,0,Default,20:49:55,1.123
,TRA00018555A,2025/04/30,20:50:18,20:50:35,20:50:23,4.056,11.918,963 x 70 x 18.3,XY1,.067,2,0,0,Default,20:50:19,1.123
,TRA00018543A,2025/04/30,20:50:41,20:50:55,20:50:44,1.435,10.982,773 x 70 x 18.3,XY1,.054,2,0,0,Default,20:50:42,.936
,TRA00018549A,2025/04/30,20:51:38,20:51:52,20:51:40,1.498,12.043,1263 x 70 x 18.3,XY1,.088,2,0,0,Default,20:51:39,.640
,ROD00004836A,2025/04/30,20:51:57,20:52:13,20:52:01,2.309,12.230,1112 x 80 x 18.3,XY1,.089,8,0,0,Default,20:51:58,1.123
,TRA00018669A,2025/04/30,20:52:18,20:52:33,20:52:22,3.182,11.170,961 x 70 x 18.3,XY1,.067,2,0,0,Default,20:52:19,1.061
,GAV00041934A,2025/04/30,20:54:19,20:54:54,20:54:22,1.872,32.510,207 x 95.5 x 15.3,XY1,.020,8,0,0,Default,20:54:20,.936
,AFA00004195A,2025/04/30,20:54:58,20:55:12,20:55:00,1.186,11.809,350 x 50 x 15.3,XY1,.018,2,0,0,Default,20:54:59,.827
,TRA00018629A,2025/04/30,20:55:17,20:55:41,20:55:18,.998,22.838,219 x 70 x 15.3,XY1,.015,6,0,0,Default,20:55:17,.827
,GAV00041862A,2025/04/30,20:55:52,20:56:28,20:55:54,1.061,33.212,390 x 92.75 x 18.3,XY1,.036,4,3,0,Default,20:55:53,.936
,GAV00041863A,2025/04/30,20:57:06,20:57:25,20:57:09,.998,16.162,377 x 68.25 x 18.3,XY1,.026,6,0,0,Default,20:57:08,1.310
,TRA00018413A,2025/04/30,20:57:30,20:57:43,20:57:32,1.872,10.483,663 x 70 x 18.3,XY1,.046,2,0,0,Default,20:57:30,.827
,TRA00018412A,2025/04/30,20:57:48,20:58:01,20:57:50,1.560,10.483,663 x 70 x 18.3,XY1,.046,2,0,0,Default,20:57:49,.811
,AFA00004209A,2025/04/30,20:59:08,20:59:31,20:59:11,1.997,19.859,1140 x 50 x 15.3,XY1,.057,5,0,0,Default,20:59:09,1.014
,TRA00018544A,2025/04/30,20:59:37,20:59:51,20:59:39,.936,11.731,1183 x 70 x 18.3,XY1,.083,2,0,0,Default,20:59:38,.749
,TRA00018423A,2025/04/30,21:02:01,21:02:15,21:02:03,1.186,11.918,669 x 70 x 15.3,XY1,.047,6,0,0,Default,21:02:02,1.139
,TRA00018422A,2025/04/30,21:02:23,21:02:37,21:02:25,1.123,11.606,569 x 70 x 15.3,XY1,.040,6,0,0,Default,21:02:24,.749
,GAV00042121A,2025/04/30,21:02:53,21:03:09,21:02:55,1.123,14.352,400 x 80 x 15.3,XY1,.032,4,1,0,Default,21:02:54,1.123
,GAV00042122A,2025/04/30,21:03:54,21:04:11,21:03:57,1.685,14.290,400 x 80 x 15.3,XY1,.032,4,1,0,Default,21:03:55,1.123
,GAV00042119A,2025/04/30,21:04:55,21:05:15,21:04:57,.998,17.285,370 x 55.5 x 15.3,XY1,.021,8,0,0,Default,21:04:56,1.123
,GAV00042122A,2025/04/30,21:05:31,21:05:48,21:05:34,1.435,14.368,400 x 80 x 15.3,XY1,.032,4,1,0,Default,21:05:32,.686
,GAV00042120A,2025/04/30,21:06:23,21:06:42,21:06:26,1.310,16.052,370 x 55.5 x 15.3,XY1,.021,6,0,0,Default,21:06:24,1.248
,GAV00042119A,2025/04/30,21:06:50,21:07:09,21:06:52,1.186,17.347,370 x 55.5 x 15.3,XY1,.021,8,0,0,Default,21:06:51,.936
,GAV00042120A,2025/04/30,21:07:18,21:07:35,21:07:20,.874,15.850,370 x 55.5 x 15.3,XY1,.021,6,0,0,Default,21:07:19,.811
,GAV00042120A,2025/04/30,21:07:41,21:07:59,21:07:43,1.061,15.974,370 x 55.5 x 15.3,XY1,.021,6,0,0,Default,21:07:42,.936
,GAV00042119A,2025/04/30,21:08:08,21:08:27,21:08:10,.874,17.222,370 x 55.5 x 15.3,XY1,.021,8,0,0,Default,21:08:09,1.061
,GAV00042122A,2025/04/30,21:08:44,21:09:00,21:08:46,1.310,14.102,400 x 80 x 15.3,XY1,.032,4,1,0,Default,21:08:44,.686
,GAV00042121A,2025/04/30,21:09:33,21:09:49,21:09:35,1.061,14.118,400 x 80 x 15.3,XY1,.032,4,1,0,Default,21:09:34,.874
,GAV00042121A,2025/04/30,21:10:17,21:10:34,21:10:19,.998,14.180,400 x 80 x 15.3,XY1,.032,4,1,0,Default,21:10:18,1.123
,DIV00003553A,2025/04/30,21:13:04,21:13:29,21:13:10,5.554,18.112,343.5 x 128 x 15.3,XY1,.044,12,0,0,Default,21:13:05,1.061
,DIV00003553A,2025/04/30,21:13:34,21:13:56,21:13:38,2.496,18.034,343.5 x 128 x 15.3,XY1,.044,12,0,0,Default,21:13:35,.936
,GAV00042116A,2025/04/30,21:14:04,21:14:32,21:14:09,4.430,22.776,370 x 195.5 x 15.3,XY1,.072,10,0,0,Default,21:14:05,1.061
,GAV00042115A,2025/04/30,21:14:49,21:15:16,21:14:51,1.622,25.022,370 x 195.5 x 15.3,XY1,.072,12,0,0,Default,21:14:50,.936
,GAV00042117A,2025/04/30,21:15:24,21:15:47,21:15:27,1.872,19.968,400 x 220 x 15.3,XY1,.088,6,1,0,Default,21:15:25,.827
,GAV00042118A,2025/04/30,21:16:11,21:16:37,21:16:17,4.430,20.342,400 x 220 x 15.3,XY1,.088,6,1,0,Default,21:16:12,1.076
,PRA00013463A,2025/04/30,21:16:54,21:17:09,21:16:56,.998,12.667,332 x 200.5 x 18.3,XY1,.067,4,0,0,Default,21:16:55,1.123
,BAS00019894A,2025/04/30,21:17:33,21:18:16,21:17:36,1.810,39.562,569 x 367 x 15.3,XY1,.209,12,1,0,Default,21:17:35,1.326
,BAS00019896A,2025/04/30,21:19:03,21:19:46,21:19:06,2.184,40.061,669 x 367 x 15.3,XY1,.246,22,1,0,Default,21:19:03,.936
,BAS00019896A,2025/04/30,21:20:20,21:20:36,21:20:24,2.122,12.480,669 x 367 x 15.3,XY1,.246,6,0,0,Default,21:20:22,1.388
,ROD00004806A,2025/04/30,21:30:15,21:30:33,21:30:20,3.806,12.433,1000 x 80 x 15.3,XY1,.080,6,0,0,Default,21:30:16,1.435
,ROD00004806A,2025/04/30,21:30:49,21:31:07,21:30:54,4.680,12.480,1000 x 80 x 15.3,XY1,.080,6,0,0,Default,21:30:50,.811
,AFA00004158A,2025/04/30,21:31:17,21:31:30,21:31:19,1.373,10.733,845.75 x 70 x 15.3,XY1,.059,2,0,0,Default,21:31:18,1.061
,TRA00018466A,2025/04/30,21:31:37,21:31:55,21:31:40,1.622,14.976,976.75 x 70 x 15.3,XY1,.068,8,0,0,Default,21:31:38,1.061
,TRA00018466A,2025/04/30,21:32:01,21:32:19,21:32:04,1.872,14.992,976.75 x 70 x 15.3,XY1,.068,8,0,0,Default,21:32:02,.998
,ROD00004806A,2025/04/30,21:32:25,21:32:42,21:32:30,3.994,12.168,1000 x 80 x 15.3,XY1,.080,6,0,0,Default,21:32:26,.811
,TRA00018466A,2025/04/30,21:32:51,21:33:08,21:32:54,1.810,14.851,976.75 x 70 x 15.3,XY1,.068,8,0,0,Default,21:32:52,.998
,ROD00004806A,2025/04/30,21:33:13,21:33:28,21:33:16,2.184,12.355,1000 x 80 x 15.3,XY1,.080,6,0,0,Default,21:33:14,.874
,GAV00041852A,2025/04/30,21:35:47,21:36:09,21:35:54,6.302,15.288,290 x 80 x 15.3,XY1,.023,4,1,0,Default,21:35:47,.640
,GAV00041853A,2025/04/30,21:36:45,21:37:02,21:36:47,1.622,15.101,290 x 80 x 15.3,XY1,.023,4,1,0,Default,21:36:46,1.139
,GAV00041853A,2025/04/30,21:37:38,21:37:56,21:37:41,1.747,15.163,290 x 80 x 15.3,XY1,.023,4,1,0,Default,21:37:39,1.123
,GAV00041852A,2025/04/30,21:38:34,21:38:51,21:38:36,.998,14.976,290 x 80 x 15.3,XY1,.023,4,1,0,Default,21:38:35,1.014
,GAV00041846A,2025/04/30,21:39:13,21:39:34,21:39:16,1.186,18.283,343 x 95.5 x 15.3,XY1,.033,6,0,0,Default,21:39:15,1.248
,GAV00041845A,2025/04/30,21:39:48,21:40:11,21:39:51,1.435,19.843,343 x 95.5 x 15.3,XY1,.033,8,0,0,Default,21:39:49,.936
,ROD00004810A,2025/04/30,21:40:18,21:40:33,21:40:20,1.123,12.418,548.5 x 80 x 15.3,XY1,.044,4,0,0,Default,21:40:19,.998
,ROD00004810A,2025/04/30,21:40:39,21:40:53,21:40:41,1.123,12.667,548.5 x 80 x 15.3,XY1,.044,4,0,0,Default,21:40:40,.811
,ROD00004810A,2025/04/30,21:41:00,21:41:15,21:41:03,1.435,12.542,548.5 x 80 x 15.3,XY1,.044,4,0,0,Default,21:41:01,.811
,ROD00004810A,2025/04/30,21:41:21,21:41:36,21:41:23,1.061,12.792,548.5 x 80 x 15.3,XY1,.044,4,0,0,Default,21:41:22,.874
,ROD00004810A,2025/04/30,21:42:19,21:42:33,21:42:21,.749,12.418,548.5 x 80 x 15.3,XY1,.044,4,0,0,Default,21:42:20,.874
,ROD00004810A,2025/04/30,21:42:38,21:42:52,21:42:39,.749,12.542,548.5 x 80 x 15.3,XY1,.044,4,0,0,Default,21:42:38,.874
,GAV00042147A,2025/04/30,21:48:31,21:48:49,21:48:34,2.122,15.912,543 x 50.5 x 15.3,XY1,.027,8,0,0,Default,21:48:31,.686
,GAV00042148A,2025/04/30,21:48:57,21:49:15,21:49:00,2.371,14.290,543 x 50.5 x 15.3,XY1,.027,6,0,0,Default,21:48:58,.936
,GAV00042147A,2025/04/30,21:49:21,21:49:40,21:49:24,1.934,15.662,543 x 50.5 x 15.3,XY1,.027,8,0,0,Default,21:49:22,1.061
,GAV00042148A,2025/04/30,21:49:45,21:50:02,21:49:48,1.747,14.414,543 x 50.5 x 15.3,XY1,.027,6,0,0,Default,21:49:46,.811
,GAV00041837A,2025/04/30,21:50:13,21:50:30,21:50:15,.998,15.116,490 x 80 x 15.3,XY1,.039,4,1,0,Default,21:50:14,1.123
,GAV00041842A,2025/04/30,21:51:17,21:51:34,21:51:19,1.061,15.101,490 x 80 x 15.3,XY1,.039,4,1,0,Default,21:51:18,.936
,GAV00041836A,2025/04/30,21:52:09,21:52:26,21:52:11,1.186,14.227,430 x 55.5 x 15.3,XY1,.024,6,0,0,Default,21:52:10,1.123
,GAV00041840A,2025/04/30,21:52:42,21:53:00,21:52:44,1.498,15.538,430 x 55.5 x 15.3,XY1,.024,8,0,0,Default,21:52:43,.827
,GAV00041851A,2025/04/30,21:53:06,21:53:23,21:53:08,.998,15.538,320 x 55.5 x 15.3,XY1,.018,6,0,0,Default,21:53:07,.811
,GAV00041838A,2025/04/30,21:53:39,21:53:56,21:53:41,1.435,14.976,490 x 80 x 15.3,XY1,.039,4,1,0,Default,21:53:40,.889
,GAV00041833A,2025/04/30,21:56:43,21:57:00,21:56:45,1.186,14.726,490 x 80 x 15.3,XY1,.039,4,1,0,Default,21:56:44,1.061
,GAV00041845A,2025/04/30,21:57:40,21:58:09,21:57:45,3.182,24.461,343 x 95.5 x 15.3,XY1,.033,8,0,0,Default,21:57:42,1.139
,GAV00041846A,2025/04/30,21:58:26,21:59:08,21:58:49,22.277,18.548,343 x 95.5 x 15.3,XY1,.033,6,0,0,Default,21:58:27,.936
,GAV00041850A,2025/04/30,21:59:25,21:59:44,21:59:27,1.373,17.285,320 x 55.5 x 15.3,XY1,.018,8,0,0,Default,21:59:25,.624
,GAV00041850A,2025/04/30,21:59:51,22:00:11,21:59:53,1.498,17.971,320 x 55.5 x 15.3,XY1,.018,8,0,0,Default,21:59:52,.811
,GAV00041830A,2025/04/30,22:00:27,22:00:46,22:00:30,1.810,15.366,430 x 55.5 x 15.3,XY1,.024,8,0,0,Default,22:00:28,1.061
,GAV00041835A,2025/04/30,22:01:02,22:01:20,22:01:04,1.310,15.538,430 x 55.5 x 15.3,XY1,.024,8,0,0,Default,22:01:03,.936
,GAV00041843A,2025/04/30,22:01:32,22:01:49,22:01:34,1.622,14.851,490 x 80 x 15.3,XY1,.039,4,1,0,Default,22:01:32,.749
,GAV00041832A,2025/04/30,22:02:35,22:02:53,22:02:37,1.061,15.163,490 x 80 x 15.3,XY1,.039,4,1,0,Default,22:02:36,1.061
,GAV00041851A,2025/04/30,22:03:49,22:04:07,22:03:51,1.994,16.162,320 x 55.5 x 15.3,XY1,.018,6,0,0,Default,22:03:49,.250
,GAV00041845A,2025/04/30,22:04:13,22:04:37,22:04:15,1.310,21.590,343 x 95.5 x 15.3,XY1,.033,8,0,0,Default,22:04:14,.936
,AFA00004154A,2025/04/30,22:06:29,22:06:47,22:06:32,1.747,14.789,820 x 50 x 15.3,XY1,.041,4,0,0,Default,22:06:30,1.139
,AFA00004158A,2025/04/30,22:06:52,22:07:05,22:06:54,1.747,10.920,845.75 x 70 x 15.3,XY1,.059,2,0,0,Default,22:06:53,.811
,AFA00004155A,2025/04/30,22:07:11,22:07:27,22:07:12,1.310,14.602,820 x 50 x 15.3,XY1,.041,4,0,0,Default,22:07:11,.624
,AFA00004155A,2025/04/30,22:07:32,22:07:49,22:07:34,1.310,14.851,820 x 50 x 15.3,XY1,.041,4,0,0,Default,22:07:33,.936
,AFA00004154A,2025/04/30,22:07:54,22:08:11,22:07:56,.936,14.789,820 x 50 x 15.3,XY1,.041,4,0,0,Default,22:07:55,.936
,TRA00018466A,2025/04/30,22:08:16,22:08:34,22:08:19,2.059,14.914,976.75 x 70 x 15.3,XY1,.068,8,0,0,Default,22:08:17,.686
,AFA00004158A,2025/04/30,22:08:42,22:08:55,22:08:44,1.248,10.858,845.75 x 70 x 15.3,XY1,.059,2,0,0,Default,22:08:43,.998
,AFA00004158A,2025/04/30,22:09:02,22:09:15,22:09:04,1.123,10.920,845.75 x 70 x 15.3,XY1,.059,2,0,0,Default,22:09:02,.936
,GAV00041841A,2025/04/30,22:11:01,22:11:18,22:11:04,2.246,14.040,430 x 55.5 x 15.3,XY1,.024,6,0,0,Default,22:11:02,1.061
,GAV00041831A,2025/04/30,22:11:27,22:11:43,22:11:29,1.061,13.868,430 x 55.5 x 15.3,XY1,.024,6,0,0,Default,22:11:28,.952
,GAV00041846A,2025/04/30,22:11:47,22:12:07,22:11:49,.749,18.533,343 x 95.5 x 15.3,XY1,.033,6,0,0,Default,22:11:48,.811
,GAV00042027A,2025/04/30,22:12:22,22:12:34,22:12:25,2.059,8.549,500 x 140 x 15.3,XY1,.070,3,0,0,Default,22:12:23,.936
,BAS00020137A,2025/04/30,22:12:47,22:13:05,22:12:51,2.371,14.352,439 x 329 x 15.3,XY1,.144,8,0,0,Default,22:12:48,1.310
,BAS00020811A,2025/04/30,22:20:51,22:21:11,22:20:55,3.619,15.787,852 x 304 x 15.3,XY1,.259,8,0,0,Default,22:20:52,.624
,BAS00020812A,2025/04/30,22:21:21,22:21:54,22:21:24,1.872,30.139,844 x 304 x 15.3,XY1,.257,8,0,0,Default,22:21:22,.811
,PAINEL,2025/04/30,22:23:31,22:24:33,22:23:41,7.862,52.416,2700 x 700 x 18.3,XY1,1.890,30,0,0,Default,22:23:33,1.934
,BAS00020810A,2025/04/30,22:27:30,22:27:51,22:27:36,3.682,15.740,849 x 304 x 15.3,XY1,.258,8,0,0,Default,22:27:32,1.810
,BAS00020798A,2025/04/30,22:28:01,22:28:21,22:28:03,1.810,17.784,857.75 x 304 x 18.3,XY1,.261,8,0,0,Default,22:28:02,.749
,BAS00020798A,2025/04/30,22:28:43,22:29:06,22:28:46,2.621,19.344,857.75 x 304 x 18.3,XY1,.261,8,0,0,Default,22:28:44,.624
,GAV00043640A,2025/04/30,23:59:28,23:59:52,23:59:31,2.621,20.530,688 x 275.5 x 15.3,XY1,.190,6,0,0,Default,23:59:28,.810
